Date,Treatment,Location,Species,Taxa,Pot,Code,Height,Diameter,Comment,ToFit
7/11/2014,Home,S,TER,ATER,5,ATER-5,12.8,1.9,,1
17/11/2014,Home,S,TER,ATER,5,ATER-5,13.7,1.67,,0
26/11/2014,Home,S,TER,ATER,5,ATER-5,17.9,2.71,,1
1/12/2014,Home,S,TER,ATER,5,ATER-5,22.3,3.7,,1
8/12/2014,Home,S,TER,ATER,5,ATER-5,29.9,4.37,,1
15/12/2014,Home,S,TER,ATER,5,ATER-5,35.8,5.46,,1
22/12/2014,Home,S,TER,ATER,5,ATER-5,46.2,8.17,,1
29/12/2014,Home,S,TER,ATER,5,ATER-5,57.4,8.97,,1
5/01/2015,Home,S,TER,ATER,5,ATER-5,74,9.86,,1
7/11/2014,Home,S,TER,ATER,6,ATER-6,11,0.87,,1
17/11/2014,Home,S,TER,ATER,6,ATER-6,12.2,1.16,,1
26/11/2014,Home,S,TER,ATER,6,ATER-6,16.5,2.09,,1
1/12/2014,Home,S,TER,ATER,6,ATER-6,20.8,2.56,,1
8/12/2014,Home,S,TER,ATER,6,ATER-6,28,3.47,,1
15/12/2014,Home,S,TER,ATER,6,ATER-6,33.9,4.55,,1
22/12/2014,Home,S,TER,ATER,6,ATER-6,43.4,5.54,,1
29/12/2014,Home,S,TER,ATER,6,ATER-6,49,6.67,,1
5/01/2015,Home,S,TER,ATER,6,ATER-6,58.5,8.21,,1
7/11/2014,Home,S,TER,ATER,7,ATER-7,23,1.68,,1
17/11/2014,Home,S,TER,ATER,7,ATER-7,25.2,2.24,,1
26/11/2014,Home,S,TER,ATER,7,ATER-7,34.1,3.06,,1
1/12/2014,Home,S,TER,ATER,7,ATER-7,43.5,4.49,,1
8/12/2014,Home,S,TER,ATER,7,ATER-7,50,4.74,,1
15/12/2014,Home,S,TER,ATER,7,ATER-7,53,5.92,,1
22/12/2014,Home,S,TER,ATER,7,ATER-7,60.8,7.98,,1
29/12/2014,Home,S,TER,ATER,7,ATER-7,73.4,8,,1
5/01/2015,Home,S,TER,ATER,7,ATER-7,94.5,10.69,,1
7/11/2014,Home,S,TER,ATER,8,ATER-8,10.8,0.87,,1
17/11/2014,Home,S,TER,ATER,8,ATER-8,12.7,1.3,,1
26/11/2014,Home,S,TER,ATER,8,ATER-8,16.3,2.04,,1
1/12/2014,Home,S,TER,ATER,8,ATER-8,21.5,2.31,,1
8/12/2014,Home,S,TER,ATER,8,ATER-8,29.5,3.8,,1
15/12/2014,Home,S,TER,ATER,8,ATER-8,38.6,4.14,,1
22/12/2014,Home,S,TER,ATER,8,ATER-8,51,5.95,,1
29/12/2014,Home,S,TER,ATER,8,ATER-8,63.6,6.45,,1
5/01/2015,Home,S,TER,ATER,8,ATER-8,79,7.93,,1
7/11/2014,Home,S,TER,ATER,9,ATER-9,14.5,1.24,,1
17/11/2014,Home,S,TER,ATER,9,ATER-9,16.6,1.55,,1
26/11/2014,Home,S,TER,ATER,9,ATER-9,22.7,2.15,,1
1/12/2014,Home,S,TER,ATER,9,ATER-9,29.5,2.8,,1
8/12/2014,Home,S,TER,ATER,9,ATER-9,39.6,3.59,,1
15/12/2014,Home,S,TER,ATER,9,ATER-9,48.6,4.14,,1
22/12/2014,Home,S,TER,ATER,9,ATER-9,63,5.46,,1
29/12/2014,Home,S,TER,ATER,9,ATER-9,76,6.78,,1
5/01/2015,Home,S,TER,ATER,9,ATER-9,90.5,8.11,,1
7/11/2014,Home,S,CAM,BCAM,1,BCAM-1,22.6,1.48,,1
17/11/2014,Home,S,CAM,BCAM,1,BCAM-1,27.1,2.07,,1
26/11/2014,Home,S,CAM,BCAM,1,BCAM-1,38.4,2.85,,1
1/12/2014,Home,S,CAM,BCAM,1,BCAM-1,47.5,3.71,,1
8/12/2014,Home,S,CAM,BCAM,1,BCAM-1,57.6,4.77,,1
15/12/2014,Home,S,CAM,BCAM,1,BCAM-1,70.5,5.92,,1
22/12/2014,Home,S,CAM,BCAM,1,BCAM-1,87.4,8.03,,1
29/12/2014,Home,S,CAM,BCAM,1,BCAM-1,98,8.26,,1
5/01/2015,Home,S,CAM,BCAM,1,BCAM-1,108.5,8.91,,1
7/11/2014,Home,S,CAM,BCAM,10,BCAM-10,26.1,1.82,,1
17/11/2014,Home,S,CAM,BCAM,10,BCAM-10,32.3,2.45,,1
26/11/2014,Home,S,CAM,BCAM,10,BCAM-10,48.9,3.55,,1
1/12/2014,Home,S,CAM,BCAM,10,BCAM-10,58.3,5.11,,1
8/12/2014,Home,S,CAM,BCAM,10,BCAM-10,69,6.3,,1
15/12/2014,Home,S,CAM,BCAM,10,BCAM-10,77.5,7.14,,1
22/12/2014,Home,S,CAM,BCAM,10,BCAM-10,93.7,9.24,,1
29/12/2014,Home,S,CAM,BCAM,10,BCAM-10,107.5,9.54,,1
5/01/2015,Home,S,CAM,BCAM,10,BCAM-10,123,12.99,,1
7/11/2014,Home,S,CAM,BCAM,11,BCAM-11,39.8,2.25,,1
17/11/2014,Home,S,CAM,BCAM,11,BCAM-11,50.7,3.16,,1
20/11/2014,Home,S,BCAM,BCAM,11,BCAM-11,55.6,3.59,,1
7/11/2014,Home,S,CAM,BCAM,12,BCAM-12,29,1.61,,1
17/11/2014,Home,S,CAM,BCAM,12,BCAM-12,33.8,2.31,,1
26/11/2014,Home,S,CAM,BCAM,12,BCAM-12,45.7,3.05,,1
1/12/2014,Home,S,CAM,BCAM,12,BCAM-12,50.3,4.11,,1
8/12/2014,Home,S,CAM,BCAM,12,BCAM-12,61.6,6.42,,1
15/12/2014,Home,S,CAM,BCAM,12,BCAM-12,74.5,7.12,,1
22/12/2014,Home,S,CAM,BCAM,12,BCAM-12,90.6,8.92,,1
29/12/2014,Home,S,CAM,BCAM,12,BCAM-12,104.5,10,,1
5/01/2015,Home,S,CAM,BCAM,12,BCAM-12,118.5,13.24,,1
7/11/2014,Home,S,CAM,BCAM,2,BCAM-2,27.4,1.93,,1
17/11/2014,Home,S,CAM,BCAM,2,BCAM-2,31.7,2.34,,1
26/11/2014,Home,S,CAM,BCAM,2,BCAM-2,46.3,3.27,,1
1/12/2014,Home,S,CAM,BCAM,2,BCAM-2,56.7,4.65,,1
8/12/2014,Home,S,CAM,BCAM,2,BCAM-2,69,5.12,,1
15/12/2014,Home,S,CAM,BCAM,2,BCAM-2,81,6.91,,1
22/12/2014,Home,S,CAM,BCAM,2,BCAM-2,96.8,9.24,,0
29/12/2014,Home,S,CAM,BCAM,2,BCAM-2,110.7,8.89,,1
5/01/2015,Home,S,CAM,BCAM,2,BCAM-2,126.5,10.96,,1
7/11/2014,Warmed,S,CAM,BCAM,20,BCAM-20,34,2.34,,1
17/11/2014,Warmed,S,CAM,BCAM,20,BCAM-20,38.5,2.92,,1
26/11/2014,Warmed,S,CAM,BCAM,20,BCAM-20,46.5,4.36,,1
1/12/2014,Warmed,S,CAM,BCAM,20,BCAM-20,51.8,5.04,,1
7/11/2014,Warmed,S,CAM,BCAM,21,BCAM-21,30.6,2.21,,1
17/11/2014,Warmed,S,CAM,BCAM,21,BCAM-21,38.4,3.08,,1
26/11/2014,Warmed,S,CAM,BCAM,21,BCAM-21,52.5,5.51,,1
1/12/2014,Warmed,S,CAM,BCAM,21,BCAM-21,65.2,5.99,,1
8/12/2014,Warmed,S,CAM,BCAM,21,BCAM-21,85.4,7.95,,1
15/12/2014,Warmed,S,CAM,BCAM,21,BCAM-21,98.4,9.83,,1
22/12/2014,Warmed,S,CAM,BCAM,21,BCAM-21,115.4,11.64,,1
29/12/2014,Warmed,S,CAM,BCAM,21,BCAM-21,135.5,12.73,,1
5/01/2015,Warmed,S,CAM,BCAM,21,BCAM-21,153,14.82,,1
7/11/2014,Warmed,S,CAM,BCAM,22,BCAM-22,27.1,2.11,,1
17/11/2014,Warmed,S,CAM,BCAM,22,BCAM-22,35,2.58,,1
26/11/2014,Warmed,S,CAM,BCAM,22,BCAM-22,49.5,4.57,,1
1/12/2014,Warmed,S,CAM,BCAM,22,BCAM-22,64.5,4.96,,1
8/12/2014,Warmed,S,CAM,BCAM,22,BCAM-22,82.1,6.99,,1
15/12/2014,Warmed,S,CAM,BCAM,22,BCAM-22,94.6,9.42,,1
22/12/2014,Warmed,S,CAM,BCAM,22,BCAM-22,112,11.02,,1
29/12/2014,Warmed,S,CAM,BCAM,22,BCAM-22,126,11.39,,1
5/01/2015,Warmed,S,CAM,BCAM,22,BCAM-22,137.5,12.52,,1
7/11/2014,Warmed,S,CAM,BCAM,23,BCAM-23,28.2,1.82,,1
17/11/2014,Warmed,S,CAM,BCAM,23,BCAM-23,35.3,2.58,,1
26/11/2014,Warmed,S,CAM,BCAM,23,BCAM-23,54.4,4.16,,1
1/12/2014,Warmed,S,CAM,BCAM,23,BCAM-23,70,4.9,,1
8/12/2014,Warmed,S,CAM,BCAM,23,BCAM-23,82.3,7.61,,1
15/12/2014,Warmed,S,CAM,BCAM,23,BCAM-23,95.1,8.56,,1
22/12/2014,Warmed,S,CAM,BCAM,23,BCAM-23,114.4,10.21,,1
29/12/2014,Warmed,S,CAM,BCAM,23,BCAM-23,128.3,11.77,,1
5/01/2015,Warmed,S,CAM,BCAM,23,BCAM-23,142,13.45,,1
7/11/2014,Warmed,S,CAM,BCAM,24,BCAM-24,24,1.8,,1
17/11/2014,Warmed,S,CAM,BCAM,24,BCAM-24,30,2.51,,1
26/11/2014,Warmed,S,CAM,BCAM,24,BCAM-24,46,3.97,,1
1/12/2014,Warmed,S,CAM,BCAM,24,BCAM-24,55.7,4.41,,1
8/12/2014,Warmed,S,CAM,BCAM,24,BCAM-24,70.2,6.86,,1
15/12/2014,Warmed,S,CAM,BCAM,24,BCAM-24,81.3,7.42,,1
22/12/2014,Warmed,S,CAM,BCAM,24,BCAM-24,105.1,10.07,,1
29/12/2014,Warmed,S,CAM,BCAM,24,BCAM-24,124.9,10.84,,1
5/01/2015,Warmed,S,CAM,BCAM,24,BCAM-24,144.5,11.06,,1
7/11/2014,Warmed,S,CAM,BCAM,25,BCAM-25,27.7,2.01,,1
17/11/2014,Warmed,S,CAM,BCAM,25,BCAM-25,41,3.12,,1
26/11/2014,Warmed,S,CAM,BCAM,25,BCAM-25,62.9,4.99,,1
1/12/2014,Warmed,S,CAM,BCAM,25,BCAM-25,77.7,6.04,,1
8/12/2014,Warmed,S,CAM,BCAM,25,BCAM-25,90.5,7.97,,1
15/12/2014,Warmed,S,CAM,BCAM,25,BCAM-25,106.3,9.33,,1
22/12/2014,Warmed,S,CAM,BCAM,25,BCAM-25,125.1,11.32,,1
29/12/2014,Warmed,S,CAM,BCAM,25,BCAM-25,139.7,12.21,,1
5/01/2015,Warmed,S,CAM,BCAM,25,BCAM-25,157,12.63,,1
7/11/2014,Warmed,S,CAM,BCAM,26,BCAM-26,32,1.98,,1
17/11/2014,Warmed,S,CAM,BCAM,26,BCAM-26,40.2,3.02,,1
26/11/2014,Warmed,S,CAM,BCAM,26,BCAM-26,58.5,5.57,,0
1/12/2014,Warmed,S,CAM,BCAM,26,BCAM-26,71.9,5.11,,1
8/12/2014,Warmed,S,CAM,BCAM,26,BCAM-26,82.4,6.88,,1
15/12/2014,Warmed,S,CAM,BCAM,26,BCAM-26,93.4,8.07,,1
7/11/2014,Warmed,S,CAM,BCAM,27,BCAM-27,33.5,2.02,,1
17/11/2014,Warmed,S,CAM,BCAM,27,BCAM-27,42.5,2.24,,1
26/11/2014,Warmed,S,CAM,BCAM,27,BCAM-27,54.3,4.14,,1
1/12/2014,Warmed,S,CAM,BCAM,27,BCAM-27,69.5,4.99,,1
8/12/2014,Warmed,S,CAM,BCAM,27,BCAM-27,85.2,6.64,,1
15/12/2014,Warmed,S,CAM,BCAM,27,BCAM-27,99.1,8.34,,1
22/12/2014,Warmed,S,CAM,BCAM,27,BCAM-27,112.1,10.09,,1
29/12/2014,Warmed,S,CAM,BCAM,27,BCAM-27,126.5,10.65,,1
5/01/2015,Warmed,S,CAM,BCAM,27,BCAM-27,140.5,12.76,,1
7/11/2014,Warmed,S,CAM,BCAM,28,BCAM-28,25.2,1.68,,1
17/11/2014,Warmed,S,CAM,BCAM,28,BCAM-28,29.4,2.47,,1
26/11/2014,Warmed,S,CAM,BCAM,28,BCAM-28,43.6,3.24,,1
1/12/2014,Warmed,S,CAM,BCAM,28,BCAM-28,56.9,4.48,,1
8/12/2014,Warmed,S,CAM,BCAM,28,BCAM-28,70.7,5.99,,1
15/12/2014,Warmed,S,CAM,BCAM,28,BCAM-28,83.6,8.01,,1
22/12/2014,Warmed,S,CAM,BCAM,28,BCAM-28,99.8,10.67,,1
29/12/2014,Warmed,S,CAM,BCAM,28,BCAM-28,113.1,10.75,,1
5/01/2015,Warmed,S,CAM,BCAM,28,BCAM-28,134,11.97,,1
7/11/2014,Warmed,S,CAM,BCAM,29,BCAM-29,28.2,1.76,,1
17/11/2014,Warmed,S,CAM,BCAM,29,BCAM-29,37,2.48,,1
20/11/2014,Warmed,S,BCAM,BCAM,29,BCAM-29,41.3,2.83,,1
7/11/2014,Home,S,CAM,BCAM,3,BCAM-3,32.7,2.14,,1
17/11/2014,Home,S,CAM,BCAM,3,BCAM-3,40.2,2.69,,1
26/11/2014,Home,S,CAM,BCAM,3,BCAM-3,51.5,4.05,,1
1/12/2014,Home,S,CAM,BCAM,3,BCAM-3,59.9,4.42,,1
8/12/2014,Home,S,CAM,BCAM,3,BCAM-3,69.7,6.13,,1
15/12/2014,Home,S,CAM,BCAM,3,BCAM-3,79,7.57,,1
22/12/2014,Home,S,CAM,BCAM,3,BCAM-3,91,8.62,dead,1
29/12/2014,Home,S,CAM,BCAM,3,BCAM-3,105.5,12.4,,0
5/01/2015,Home,S,CAM,BCAM,3,BCAM-3,115.5,12.13,,1
7/11/2014,Warmed,S,CAM,BCAM,30,BCAM-30,35.5,2.22,,1
17/11/2014,Warmed,S,CAM,BCAM,30,BCAM-30,43.8,2.75,,1
26/11/2014,Warmed,S,CAM,BCAM,30,BCAM-30,55.6,4.43,,1
1/12/2014,Warmed,S,CAM,BCAM,30,BCAM-30,68.2,5.38,,1
8/12/2014,Warmed,S,CAM,BCAM,30,BCAM-30,86.1,6.11,,1
15/12/2014,Warmed,S,CAM,BCAM,30,BCAM-30,100.5,7.04,,1
22/12/2014,Warmed,S,CAM,BCAM,30,BCAM-30,119,8.71,,1
29/12/2014,Warmed,S,CAM,BCAM,30,BCAM-30,134.1,10.3,,1
5/01/2015,Warmed,S,CAM,BCAM,30,BCAM-30,150,11.3,,1
7/11/2014,Warmed,S,CAM,BCAM,31,BCAM-31,32.2,2.28,,1
17/11/2014,Warmed,S,CAM,BCAM,31,BCAM-31,38.7,2.89,,1
26/11/2014,Warmed,S,CAM,BCAM,31,BCAM-31,54.4,5.11,,0
1/12/2014,Warmed,S,CAM,BCAM,31,BCAM-31,67.6,5,,1
8/12/2014,Warmed,S,CAM,BCAM,31,BCAM-31,81.5,7.54,,1
15/12/2014,Warmed,S,CAM,BCAM,31,BCAM-31,95.6,8.59,,1
22/12/2014,Warmed,S,CAM,BCAM,31,BCAM-31,111.2,10.13,,1
29/12/2014,Warmed,S,CAM,BCAM,31,BCAM-31,127.1,10.39,,1
5/01/2015,Warmed,S,CAM,BCAM,31,BCAM-31,143,13.08,,1
7/11/2014,Home,S,CAM,BCAM,4,BCAM-4,33.5,1.69,,1
17/11/2014,Home,S,CAM,BCAM,4,BCAM-4,36.3,2.1,,1
26/11/2014,Home,S,CAM,BCAM,4,BCAM-4,44,3.92,,1
1/12/2014,Home,S,CAM,BCAM,4,BCAM-4,50.8,3.98,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,40,BCAM-40,35.3,1.85,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,41,BCAM-41,21.8,1.88,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,42,BCAM-42,29.7,1.68,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,43,BCAM-43,35.9,2.06,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,44,BCAM-44,28.6,1.65,,1
6/11/2014,Pre-treatment,S,CAM,BCAM,45,BCAM-45,23.8,1.72,,1
7/11/2014,Home,S,CAM,BCAM,5,BCAM-5,39.2,1.98,,1
17/11/2014,Home,S,CAM,BCAM,5,BCAM-5,48.9,3.02,,1
26/11/2014,Home,S,CAM,BCAM,5,BCAM-5,61.1,3.86,,1
1/12/2014,Home,S,CAM,BCAM,5,BCAM-5,75.6,4.81,,1
8/12/2014,Home,S,CAM,BCAM,5,BCAM-5,86,6.13,,1
15/12/2014,Home,S,CAM,BCAM,5,BCAM-5,90,6.62,,1
22/12/2014,Home,S,CAM,BCAM,5,BCAM-5,112.3,7.97,,1
29/12/2014,Home,S,CAM,BCAM,5,BCAM-5,129.5,8.9,,1
5/01/2015,Home,S,CAM,BCAM,5,BCAM-5,147.5,10.92,,1
7/11/2014,Home,S,CAM,BCAM,6,BCAM-6,26.1,2.01,,1
17/11/2014,Home,S,CAM,BCAM,6,BCAM-6,30.2,2.39,,1
26/11/2014,Home,S,CAM,BCAM,6,BCAM-6,43.4,3.41,,1
1/12/2014,Home,S,CAM,BCAM,6,BCAM-6,54,4.4,,1
8/12/2014,Home,S,CAM,BCAM,6,BCAM-6,66.8,5.83,,1
15/12/2014,Home,S,CAM,BCAM,6,BCAM-6,77.6,7.25,,1
22/12/2014,Home,S,CAM,BCAM,6,BCAM-6,95.4,8.73,,1
29/12/2014,Home,S,CAM,BCAM,6,BCAM-6,107.3,10.01,,1
5/01/2015,Home,S,CAM,BCAM,6,BCAM-6,123,13.07,,1
7/11/2014,Home,S,CAM,BCAM,7,BCAM-7,29.5,2.04,,1
17/11/2014,Home,S,CAM,BCAM,7,BCAM-7,33,2.32,,1
26/11/2014,Home,S,CAM,BCAM,7,BCAM-7,44.8,3.18,,1
1/12/2014,Home,S,CAM,BCAM,7,BCAM-7,54.1,4.29,,1
8/12/2014,Home,S,CAM,BCAM,7,BCAM-7,64.7,5.02,,1
15/12/2014,Home,S,CAM,BCAM,7,BCAM-7,75.1,6.28,,1
7/11/2014,Home,S,CAM,BCAM,8,BCAM-8,30.8,1.97,,1
17/11/2014,Home,S,CAM,BCAM,8,BCAM-8,35.3,2.63,,1
26/11/2014,Home,S,CAM,BCAM,8,BCAM-8,49.8,3.44,,1
1/12/2014,Home,S,CAM,BCAM,8,BCAM-8,57.7,4.43,,1
8/12/2014,Home,S,CAM,BCAM,8,BCAM-8,68.5,5.56,,1
15/12/2014,Home,S,CAM,BCAM,8,BCAM-8,79.6,6.48,,1
22/12/2014,Home,S,CAM,BCAM,8,BCAM-8,95.5,8.05,,1
29/12/2014,Home,S,CAM,BCAM,8,BCAM-8,106.5,10.85,,1
5/01/2015,Home,S,CAM,BCAM,8,BCAM-8,119,11.43,,1
7/11/2014,Home,S,CAM,BCAM,9,BCAM-9,32.6,1.96,,1
17/11/2014,Home,S,CAM,BCAM,9,BCAM-9,37.8,2.32,,1
26/11/2014,Home,S,CAM,BCAM,9,BCAM-9,50.1,3.48,,1
1/12/2014,Home,S,CAM,BCAM,9,BCAM-9,57.1,4.67,,1
8/12/2014,Home,S,CAM,BCAM,9,BCAM-9,72.5,4.85,,1
15/12/2014,Home,S,CAM,BCAM,9,BCAM-9,86.1,5.93,,1
22/12/2014,Home,S,CAM,BCAM,9,BCAM-9,97.3,9.07,,0
29/12/2014,Home,S,CAM,BCAM,9,BCAM-9,113,8.66,,1
5/01/2015,Home,S,CAM,BCAM,9,BCAM-9,127.5,9.68,,1
7/11/2014,Home,S,BOT,BOT,1,BOT-1,30.6,1.74,,1
17/11/2014,Home,S,BOT,BOT,1,BOT-1,32.6,2.46,,1
26/11/2014,Home,S,BOT,BOT,1,BOT-1,38,3.27,,1
1/12/2014,Home,S,BOT,BOT,1,BOT-1,40,4.9,,1
8/12/2014,Home,S,BOT,BOT,1,BOT-1,44.3,5.01,,1
15/12/2014,Home,S,BOT,BOT,1,BOT-1,47.2,5.82,,1
22/12/2014,Home,S,BOT,BOT,1,BOT-1,56.6,7.27,,1
29/12/2014,Home,S,BOT,BOT,1,BOT-1,69.5,9.49,,1
5/01/2015,Home,S,BOT,BOT,1,BOT-1,79.5,9.67,,1
7/11/2014,Home,S,BOT,BOT,10,BOT-10,32.5,1.66,,0
17/11/2014,Home,S,BOT,BOT,10,BOT-10,24.5,2.32,,1
26/11/2014,Home,S,BOT,BOT,10,BOT-10,28.8,3.66,,1
1/12/2014,Home,S,BOT,BOT,10,BOT-10,31.4,3.71,,1
8/12/2014,Home,S,BOT,BOT,10,BOT-10,37.1,4.81,,1
15/12/2014,Home,S,BOT,BOT,10,BOT-10,40.9,5.71,,1
22/12/2014,Home,S,BOT,BOT,10,BOT-10,48.9,8.17,,1
29/12/2014,Home,S,BOT,BOT,10,BOT-10,57.5,8.7,,1
5/01/2015,Home,S,BOT,BOT,10,BOT-10,66,9.9,,1
7/11/2014,Home,S,BOT,BOT,11,BOT-11,25,1.68,,1
17/11/2014,Home,S,BOT,BOT,11,BOT-11,26.7,2.26,,1
26/11/2014,Home,S,BOT,BOT,11,BOT-11,30.1,2.63,,1
1/12/2014,Home,S,BOT,BOT,11,BOT-11,33.3,3.16,,1
8/12/2014,Home,S,BOT,BOT,11,BOT-11,37.3,4.54,,1
15/12/2014,Home,S,BOT,BOT,11,BOT-11,41.4,5.41,,1
22/12/2014,Home,S,BOT,BOT,11,BOT-11,49.4,7.61,,1
29/12/2014,Home,S,BOT,BOT,11,BOT-11,55.3,8.47,,1
5/01/2015,Home,S,BOT,BOT,11,BOT-11,62.5,10.03,,1
7/11/2014,Home,S,BOT,BOT,12,BOT-12,26.3,1.69,,1
17/11/2014,Home,S,BOT,BOT,12,BOT-12,27.3,2.24,,1
26/11/2014,Home,S,BOT,BOT,12,BOT-12,31.5,2.69,,1
1/12/2014,Home,S,BOT,BOT,12,BOT-12,35.6,3.04,,1
8/12/2014,Home,S,BOT,BOT,12,BOT-12,40.2,4.18,,1
15/12/2014,Home,S,BOT,BOT,12,BOT-12,45.6,4.66,,1
7/11/2014,Home,S,BOT,BOT,2,BOT-2,27.9,1.61,,1
17/11/2014,Home,S,BOT,BOT,2,BOT-2,30.3,2.07,,1
26/11/2014,Home,S,BOT,BOT,2,BOT-2,35.6,2.82,,1
1/12/2014,Home,S,BOT,BOT,2,BOT-2,41.8,3.6,,0
8/12/2014,Home,S,BOT,BOT,2,BOT-2,41.3,4.75,,1
15/12/2014,Home,S,BOT,BOT,2,BOT-2,49.5,4.92,,1
22/12/2014,Home,S,BOT,BOT,2,BOT-2,55,6.77,,1
29/12/2014,Home,S,BOT,BOT,2,BOT-2,61,7.6,,1
5/01/2015,Home,S,BOT,BOT,2,BOT-2,68,8.66,,1
7/11/2014,Warmed,S,BOT,BOT,20,BOT-20,31.5,1.98,,1
17/11/2014,Warmed,S,BOT,BOT,20,BOT-20,33.6,2.45,,1
26/11/2014,Warmed,S,BOT,BOT,20,BOT-20,39.9,3.62,,1
1/12/2014,Warmed,S,BOT,BOT,20,BOT-20,45.5,3.86,,1
8/12/2014,Warmed,S,BOT,BOT,20,BOT-20,50.6,5.35,,1
15/12/2014,Warmed,S,BOT,BOT,20,BOT-20,55.4,6.77,,1
22/12/2014,Warmed,S,BOT,BOT,20,BOT-20,65.4,9.98,,0
29/12/2014,Warmed,S,BOT,BOT,20,BOT-20,75.2,9.38,,1
5/01/2015,Warmed,S,BOT,BOT,20,BOT-20,91,10.15,,1
7/11/2014,Warmed,S,BOT,BOT,21,BOT-21,24.5,1.62,,1
17/11/2014,Warmed,S,BOT,BOT,21,BOT-21,27.5,2.12,,1
26/11/2014,Warmed,S,BOT,BOT,21,BOT-21,34.5,3.07,,1
1/12/2014,Warmed,S,BOT,BOT,21,BOT-21,39.2,3.24,,1
7/11/2014,Warmed,S,BOT,BOT,22,BOT-22,26.2,1.72,,1
17/11/2014,Warmed,S,BOT,BOT,22,BOT-22,28,2.36,,1
20/11/2014,Warmed,S,BOT,BOT,22,BOT-22,31.5,2.73,,1
7/11/2014,Warmed,S,BOT,BOT,23,BOT-23,27.3,1.66,,1
17/11/2014,Warmed,S,BOT,BOT,23,BOT-23,31.1,2.23,,1
26/11/2014,Warmed,S,BOT,BOT,23,BOT-23,38,3.33,,1
1/12/2014,Warmed,S,BOT,BOT,23,BOT-23,46.6,4.31,,1
8/12/2014,Warmed,S,BOT,BOT,23,BOT-23,55.1,5.4,,1
15/12/2014,Warmed,S,BOT,BOT,23,BOT-23,62.8,6.17,,1
22/12/2014,Warmed,S,BOT,BOT,23,BOT-23,75.5,8.12,,1
29/12/2014,Warmed,S,BOT,BOT,23,BOT-23,85.6,8.42,,1
5/01/2015,Warmed,S,BOT,BOT,23,BOT-23,99,10.35,,1
7/11/2014,Warmed,S,BOT,BOT,24,BOT-24,26,1.59,,1
17/11/2014,Warmed,S,BOT,BOT,24,BOT-24,29.4,2.29,,1
26/11/2014,Warmed,S,BOT,BOT,24,BOT-24,35,3.48,,1
1/12/2014,Warmed,S,BOT,BOT,24,BOT-24,40.2,4.24,,1
8/12/2014,Warmed,S,BOT,BOT,24,BOT-24,44.1,5.52,,1
15/12/2014,Warmed,S,BOT,BOT,24,BOT-24,51.1,7.21,,1
22/12/2014,Warmed,S,BOT,BOT,24,BOT-24,63.1,8.89,,1
29/12/2014,Warmed,S,BOT,BOT,24,BOT-24,70.8,7.87,,0
5/01/2015,Warmed,S,BOT,BOT,24,BOT-24,80.5,10.47,,1
7/11/2014,Warmed,S,BOT,BOT,25,BOT-25,25.1,1.82,,1
17/11/2014,Warmed,S,BOT,BOT,25,BOT-25,27.8,2.7,,1
26/11/2014,Warmed,S,BOT,BOT,25,BOT-25,35.4,3.64,,1
1/12/2014,Warmed,S,BOT,BOT,25,BOT-25,41.3,4.96,,1
7/11/2014,Warmed,S,BOT,BOT,26,BOT-26,26.5,1.62,,1
17/11/2014,Warmed,S,BOT,BOT,26,BOT-26,29.5,2.45,,1
26/11/2014,Warmed,S,BOT,BOT,26,BOT-26,35.6,3.7,,1
1/12/2014,Warmed,S,BOT,BOT,26,BOT-26,42,3.95,,1
8/12/2014,Warmed,S,BOT,BOT,26,BOT-26,46.2,4.93,,1
15/12/2014,Warmed,S,BOT,BOT,26,BOT-26,50.7,6.85,,1
22/12/2014,Warmed,S,BOT,BOT,26,BOT-26,58.9,8.17,,1
29/12/2014,Warmed,S,BOT,BOT,26,BOT-26,68,8.84,,1
5/01/2015,Warmed,S,BOT,BOT,26,BOT-26,83.5,9.82,,1
7/11/2014,Warmed,S,BOT,BOT,27,BOT-27,25.7,1.94,,1
17/11/2014,Warmed,S,BOT,BOT,27,BOT-27,28.6,2.98,,1
26/11/2014,Warmed,S,BOT,BOT,27,BOT-27,37.6,4.09,,1
1/12/2014,Warmed,S,BOT,BOT,27,BOT-27,43.4,4.32,,1
8/12/2014,Warmed,S,BOT,BOT,27,BOT-27,50.8,5.18,,1
15/12/2014,Warmed,S,BOT,BOT,27,BOT-27,54.4,6.96,,1
22/12/2014,Warmed,S,BOT,BOT,27,BOT-27,58.5,7.63,,1
29/12/2014,Warmed,S,BOT,BOT,27,BOT-27,66.6,8.96,,1
5/01/2015,Warmed,S,BOT,BOT,27,BOT-27,84.5,9.77,,1
7/11/2014,Warmed,S,BOT,BOT,28,BOT-28,26.1,1.65,,1
17/11/2014,Warmed,S,BOT,BOT,28,BOT-28,28.6,2.24,,1
26/11/2014,Warmed,S,BOT,BOT,28,BOT-28,34.4,3.39,,1
1/12/2014,Warmed,S,BOT,BOT,28,BOT-28,39.6,4.08,,1
8/12/2014,Warmed,S,BOT,BOT,28,BOT-28,46.9,5.28,,1
15/12/2014,Warmed,S,BOT,BOT,28,BOT-28,56.6,6.29,,1
